400.0 	 -11.855573162686817 	 -11.605649705617171 	 -11.155336735855226 	 -10.866264642219736 	 -10.5471288804182 
400.6006006006006 	 -11.734716527953548 	 -11.484038880094083 	 -11.032366958860784 	 -10.742422472964641 	 -10.422323560139723 
401.20120120120123 	 -11.61624408366757 	 -11.364811159322308 	 -10.911778330053856 	 -10.620960195668605 	 -10.299896744727643 
401.8018018018018 	 -11.50008763758592 	 -11.247898349844299 	 -10.793502653785314 	 -10.501809613272517 	 -10.179780235561875 
402.4024024024024 	 -11.386181570858245 	 -11.133234831639527 	 -10.677474307920765 	 -10.384905102285291 	 -10.061908407654752 
403.00300300300296 	 -11.274462717789646 	 -11.020757437878448 	 -10.563630123596734 	 -10.270183492540053 	 -9.946218089396108 
403.6036036036036 	 -11.16487025231816 	 -10.91040534142218 	 -10.451909271713689 	 -10.157583953676053 	 -9.832648449035197 
404.20420420420425 	 -11.05734558072724 	 -10.802119947501687 	 -10.342253155621872 	 -10.047047887831173 	 -9.721140887370971 
404.8048048048048 	 -10.951832240218007 	 -10.695844792310005 	 -10.234605309691336 	 -9.93851882821195 	 -9.611638936317668 
405.4054054054054 	 -10.848275802934904 	 -10.591525447019023 	 -10.128911303344257 	 -9.831942343105915 	 -9.504088162923807 
406.00600600600603 	 -10.746623785158338 	 -10.489109426974341 	 -10.025118650234255 	 -9.72726594508977 	 -9.39843607856039 
406.6066066066066 	 -10.646825561317907 	 -10.388546105701835 	 -9.923176722255178 	 -9.62443900500265 	 -9.294632052911922 
407.2072072072072 	 -10.54883228250425 	 -10.289786633417286 	 -9.823036668050733 	 -9.52341267047574 	 -9.1926272324927 
407.80780780780776 	 -10.452596799244152 	 -10.192783859803711 	 -9.72465133578515 	 -9.424139788707375 	 -9.092374463419706 
408.40840840840843 	 -10.358073588287997 	 -10.097492260801033 	 -9.627975199928418 	 -9.326574833214973 	 -8.993828218173405 
409.00900900900905 	 -10.26521868310537 	 -10.003867869090577 	 -9.532964291747437 	 -9.230673834361713 	 -8.896944526106676 
409.6096096096096 	 -10.173989607966671 	 -9.91186820818779 	 -9.43957613338764 	 -9.13639431340929 	 -8.801680907510878 
410.2102102102102 	 -10.084345315302112 	 -9.82145222978792 	 -9.347769675220885 	 -9.043695219879133 	 -8.70799631096597 
410.8108108108108 	 -9.996246126218189 	 -9.732580254284695 	 -9.25750523636193 	 -8.952536872064432 	 -8.615851053863643 
411.4114114114114 	 -9.909653673951802 	 -9.6452139142289 	 -9.168744448126986 	 -8.862880900488701 	 -8.525206765839233 
412.012012012012 	 -9.824530850106594 	 -9.559316100566928 	 -9.081450200263408 	 -8.774690194124357 	 -8.436026335021385 
412.6126126126126 	 -9.740841753507201 	 -9.474850911477262 	 -8.995586589792826 	 -8.687928849255844 	 -8.348273856870758 
413.21321321321324 	 -9.658551641544832 	 -9.391783603729387 	 -8.911118872361179 	 -8.602562120807455 	 -8.261914585514507 
413.81381381381385 	 -9.577626883825463 	 -9.310080546331978 	 -8.828013415895786 	 -8.518556376004849 	 -8.176914887410014 
414.4144144144144 	 -9.498034918067333 	 -9.229709176417078 	 -8.746237656476197 	 -8.435879050257 	 -8.093242197213524 
415.015015015015 	 -9.419744208019054 	 -9.150637957171526 	 -8.665760056274507 	 -8.354498605076532 	 -8.010864975724896 
415.6156156156156 	 -9.34272420343385 	 -9.072836337800094 	 -8.586550063507392 	 -8.274384488051734 	 -7.929752669826318 
416.2162162162162 	 -9.266945301822371 	 -8.99627471528719 	 -8.508578074202244 	 -8.195507094594934 	 -7.849875674248441 
416.8168168168168 	 -9.19237881202628 	 -8.920924397954888 	 -8.431815395761877 	 -8.117837731509425 	 -7.771205295139527 
417.4174174174174 	 -9.118996919426081 	 -8.846757570695196 	 -8.356234212170133 	 -8.041348582206176 	 -7.693713715275496 
418.01801801801804 	 -9.046772652754331 	 -8.773747261749953 	 -8.281807550807319 	 -7.9660126735037196 	 -7.617373960848717 
418.61861861861865 	 -8.975679852392116 	 -8.701867311038392 	 -8.208509250740015 	 -7.891803843926848 	 -7.5421598697889 
419.2192192192192 	 -8.905693140088822 	 -8.631092339852486 	 -8.136313932447514 	 -7.818696713426387 	 -7.468046061462896 
419.8198198198198 	 -8.836787890016407 	 -8.561397721922326 	 -8.065196968860544 	 -7.746666654422363 	 -7.395007907722295 
420.4204204204204 	 -8.768940201122621 	 -8.492759555771556 	 -7.995134457732256 	 -7.675689764168325 	 -7.323021505276639 
421.021021021021 	 -8.702126870669957 	 -8.425154638245225 	 -7.926103195157186 	 -7.605742838279195 	 -7.25206364920572 
421.6216216216216 	 -8.636325368951425 	 -8.358560439232221 	 -7.858080650298138 	 -7.536803345449261 	 -7.182111807684244 
422.22222222222223 	 -8.57151381506327 	 -8.292955077437991 	 -7.791044941150016 	 -7.468849403222677 	 -7.1131440977501015 
422.82282282282284 	 -8.507670953750157 	 -8.228317297229726 	 -7.724974811393892 	 -7.401859754831985 	 -7.045139262156219 
423.4234234234234 	 -8.4447761332207 	 -8.164626446438561 	 -7.65984960819921 	 -7.335813747018083 	 -6.978076647163878 
424.024024024024 	 -8.382809283880022 	 -8.101862455118791 	 -7.595649260963011 	 -7.270691308762789 	 -6.9119361812930435 
424.62462462462463 	 -8.321750898003799 	 -8.040005815193041 	 -7.532354260977314 	 -7.20647293095622 	 -6.846698354980862 
425.2252252252252 	 -8.261582010207214 	 -7.979037560934543 	 -7.469945641911391 	 -7.143139646863528 	 -6.7823442010617185 
